nr,Artikelid,Varnummer,Namn,Namn2,Prisinklmoms,Pant,Volymiml,PrisPerLiter,Saljstart,Utgått,Varugrupp,Typ,Stil,Forpackning,Forslutning,Ursprung,Ursprunglandnamn,Producent,Leverantor,Argang,Provadargang,Alkoholhalt,Sortiment,SortimentText,Ekologisk,Etiskt,EtisktEtikett,Koscher,RavarorBeskrivning
7515901,1028601,75159,Black Stallion,Cabernet Sauvignon Limited Release,969.00,,750.00,1292.00,2015/12/01,0,Rött vin,,,Flaska,,Kalifornien,USA,Black Stallion Estate Winery,Ward Wines AB,2011,,14.50%,BS,Övrigt sortiment,0,0,,0,
9959101,1028604,99591,Château Troplong Mondot,,735.00,,750.00,980.00,2016/02/25,0,Rött vin,,,Flaska,Naturkork,Bordeaux,Frankrike,,Magnum Wine AB,2013,,13.00%,TSE,Små partier,0,0,,0,
7592101,1028715,75921,Godelia,Godello Doña Blanca,146.00,,750.00,194.67,2015/12/01,0,Vitt vin,,,Flaska,,Bierzo,Spanien,Bodegas Godelia,Robert Rask Vinhandel,2015,,13.50%,BS,Övrigt sortiment,0,0,,0,
7536001,1028718,75360,Black Stallion Napa Valley,Chardonnay,196.00,,750.00,261.33,2015/12/01,0,Vitt vin,Fylligt & Smakrikt,,Flaska,Naturkork,Kalifornien,USA,Black Stallion Estate Winery,Ward Wines AB,2015,,14.50%,FS,Ordinarie sortiment,0,0,,0,Chardonnay.
7557901,1028721,75579,Godelia,Selección Mencía,249.00,,750.00,332.00,2015/12/01,0,Rött vin,,,Flaska,,Bierzo,Spanien,Bodegas Godelia,Robert Rask Vinhandel,2009,,15.00%,BS,Övrigt sortiment,0,0,,0,
7530801,1028727,75308,Rietvallei,Chenin Blanc,95.00,,750.00,126.67,2015/12/01,0,Vitt vin,,,Flaska,,Western Cape,Sydafrika,Rietvallei Estate,Vin Champagne Produits de France AB,2015,,12.50%,BS,Övrigt sortiment,0,0,,0,
7536601,1028730,75366,Rietvallei,Sauvignon Blanc,99.00,,750.00,132.00,2015/12/01,0,Vitt vin,,,Flaska,,Western Cape,Sydafrika,Rietvallei Estate,Vin Champagne Produits de France AB,2015,,12.50%,BS,Övrigt sortiment,0,0,,0,
7519102,1028733,75191,Libamus,,189.00,,500.00,378.00,2015/12/01,0,Rött vin,Sött,,Flaska,,Castilla y León,Spanien,Bodegas Godelia,Robert Rask Vinhandel,2012,,15.00%,BS,Övrigt sortiment,0,0,,0,
7558301,1028736,75583,Godelia,Selección Godello,209.00,,750.00,278.67,2015/12/01,0,Vitt vin,,,Flaska,,Bierzo,Spanien,Bodegas Godelia,Robert Rask Vinhandel,2012,,14.00%,BS,Övrigt sortiment,0,0,,0,
7592901,1028739,75929,Godelia,Mencía,159.00,,750.00,212.00,2015/12/01,0,Rött vin,,,Flaska,,Bierzo,Spanien,Bodegas Godelia,Robert Rask Vinhandel,2012,,14.50%,BS,Övrigt sortiment,0,0,,0,
7405202,1028743,74052,Recioto Classico,I Castei,219.00,,500.00,438.00,2015/12/01,0,Rött vin,Sött,,Flaska,,Venetien,Italien,Castellani Michele & Figli,Chris-Wine AB,2012,,14.00%,BS,Övrigt sortiment,0,0,,0,
7593801,1028753,75938,Rietvallei,Shiraz Petit Verdot Viognier,115.00,,750.00,153.33,2015/12/01,0,Rött vin,,,Flaska,,Western Cape,Sydafrika,Rietvallei Estate,Vin Champagne Produits de France AB,2014,,13.50%,BS,Övrigt sortiment,0,0,,0,
748706,1028756,7487,Deutz,Brut Classic,855.00,,1500.00,570.00,2015/12/01,0,Mousserande vin,Vitt Torrt,,Magnum,,Champagne,Frankrike,Deutz,Swedish Brand AB,,,12.00%,BS,Övrigt sortiment,0,0,,0,
8615901,1028760,86159,Avion Silver,,570.00,,700.00,814.29,2015/12/01,0,Tequila och Mezcal,,,Flaska,,,Mexiko,Pernod Ricard USA,Pernod Ricard Sweden AB,,,40.00%,BS,Övrigt sortiment,0,0,,0,
7727601,1028764,77276,Moletto,Brut Millesimato VSQ,127.00,,750.00,169.33,2015/12/01,0,Mousserande vin,Vitt Torrt,,Flaska,,,Italien,Moletto,Nordic Marketing i Solna AB,2014,,13.00%,BS,Övrigt sortiment,0,0,,0,
7750101,1028767,77501,R Dumont,Brut Millésimé,395.00,,750.00,526.67,2015/12/01,0,Mousserande vin,Vitt Torrt,,Flaska,,Champagne,Frankrike,R. Dumont & Fils,Robert Rask Vinhandel,2005,,12.00%,BS,Övrigt sortiment,0,0,,0,
7586101,1028793,75861,Allegrini,Amarone della Valpolicella Classico,489.00,,750.00,652.00,2015/12/01,0,Rött vin,,,Flaska,,Venetien,Italien,Allegrini,Mondo Wine Sweden AB,2010,,15.50%,BS,Övrigt sortiment,0,0,,0,
7538701,1028838,75387,Costera,Cannonau di Sardegna,145.00,,750.00,193.33,2015/12/01,0,Rött vin,,,Flaska,,Sardinien,Italien,Argiolas,Enjoy Wine & Spirits AB,2015,,14.00%,BS,Övrigt sortiment,0,0,,0,
7769301,1028916,77693,R Dumont,Rosé Brut,325.00,,750.00,433.33,2015/12/01,0,Mousserande vin,Rosé,,Flaska,,Champagne,Frankrike,R. Dumont & Fils,Robert Rask Vinhandel,,,12.00%,BS,Övrigt sortiment,0,0,,0,
7773401,1029057,77734,AA Laièta,Gran Reserva Brut Nature,239.00,,750.00,318.67,2015/12/01,0,Mousserande vin,Vitt Torrt,,Flaska,,Cava,Spanien,Alta Alella,The Wine and Spirits Collective Sweden AB,2012,,12.00%,BS,Övrigt sortiment,1,0,,0,
8557201,1029060,85572,Auchroisk,6 Years,697.00,,700.00,995.71,2015/12/01,0,Whisky,Malt,,Flaska,,Skottland,Storbritannien,Aberdeen Distillers,Clydesdale AB,2009,,46.00%,BS,Övrigt sortiment,0,0,,0,
7545301,1029104,75453,Marimar Estate Mas Cavalls,Dôna Margarita Vineyard Pinot Noir,415.00,,750.00,553.33,2015/12/01,0,Rött vin,,,Flaska,,Kalifornien,USA,Marimar Estate,The Wine and Spirits Collective Sweden AB,2013,,14.00%,BS,Övrigt sortiment,0,0,,0,
8412901,1029107,84129,Benrinnes,6 Years,697.00,,700.00,995.71,2015/12/01,0,Whisky,Malt,,Flaska,,Skottland,Storbritannien,Aberdeen Distillers,Clydesdale AB,2009,,46.00%,BS,Övrigt sortiment,0,0,,0,
228301,1029113,2283,Torres Santa Digna,Cabernet Sauvignon Rosé,49.00,,750.00,65.33,2016/03/01,0,Rosévin,,,Flaska,,Valle Central,Chile,Miguel Torres,The Wine and Spirits Collective Sweden AB,2015,,13.50%,BS,Övrigt sortiment,0,1,Fair for Life,0,Cabernet sauvignon.
8441201,1029136,84412,Dailuaine,6 Years,728.00,,700.00,1040.00,2015/12/01,0,Whisky,Malt,,Flaska,,Skottland,Storbritannien,Aberdeen Distillers,Clydesdale AB,2009,,46.00%,BS,Övrigt sortiment,0,0,,0,
7776901,1029147,77769,AA Opus Evolution,Gran Reserva Brut Nature,319.00,,750.00,425.33,2015/12/01,0,Mousserande vin,Vitt Torrt,,Flaska,,Cava,Spanien,Alta Alella,The Wine and Spirits Collective Sweden AB,2010,,12.00%,BS,Övrigt sortiment,1,0,,0,
7563101,1029168,75631,AA Orbus,100% Syrah,359.00,,750.00,478.67,2015/12/01,0,Rött vin,,,Flaska,,Alella,Spanien,Alta Alella,The Wine and Spirits Collective Sweden AB,2013,,13.50%,BS,Övrigt sortiment,1,0,,0,
7531301,1029174,75313,Reserva Real,,739.00,,750.00,985.33,2015/12/01,0,Rött vin,,,Flaska,,Penedès,Spanien,Miguel Torres SA,The Wine and Spirits Collective Sweden AB,2010,,14.50%,BS,Övrigt sortiment,0,0,,0,
8421001,1029212,84210,Craigellachie,7 Years,737.00,,700.00,1052.86,2015/12/01,0,Whisky,Malt,,Flaska,,Skottland,Storbritannien,Aberdeen Distillers,Clydesdale AB,2008,,46.00%,BS,Övrigt sortiment,0,0,,0,
7539601,1029238,75396,Eins Zwei Dry,Pinot Noir Rosé,109.00,,750.00,145.33,2015/12/01,0,Rosévin,,,Flaska,,Rheingau,Tyskland,Weingut Leitz,Johan Lidby Vinhandel AB,2016,,11.50%,BS,Övrigt sortiment,0,0,,0,
7589301,1029279,75893,Maison Rijckaert,Viré Clessé L´Epinet,229.00,,750.00,305.33,2015/12/01,0,Vitt vin,,,Flaska,,Bourgogne,Frankrike,Maison Rijckaert,Johan Lidby Vinhandel AB,2015,,13.00%,BS,Övrigt sortiment,0,0,,0,
7669902,1029289,76699,Bertola,Oloroso 12 Ãnos,89.00,,375.00,237.33,2015/12/01,0,Sherry,Torr,,Flaska,,Jerez,Spanien,Diez-Merito,Terrific Wines AB,,,19.00%,BS,Övrigt sortiment,0,0,,0,
7501201,1029321,75012,Maison Rijckaert,Arbois En Paradis Vieilles Vignes,209.00,,750.00,278.67,2015/12/01,0,Vitt vin,,,Flaska,,Jura,Frankrike,Maison Rijckaert,Johan Lidby Vinhandel AB,2014,,13.00%,BS,Övrigt sortiment,0,0,,0,
9128101,1029342,91281,Château Larrivet Haut-Brion,,286.00,,750.00,381.33,2016/01/22,0,Rött vin,,,Flaska,Naturkork,Bordeaux,Frankrike,,Magnum Wine AB,2013,,13.00%,TSE,Små partier,0,0,,0,35% merlot, 56% cabernet sauvignon och 9% cabernet franc.
7501301,1029345,75013,Maison Rijckaert Côtes du Jura,Les Sarres Savagnin,262.00,,750.00,349.33,2015/12/01,0,Vitt vin,,,Flaska,,Jura,Frankrike,Maison Rijckaert,Johan Lidby Vinhandel AB,2015,,13.00%,BS,Övrigt sortiment,0,0,,0,
7518301,1029357,75183,Carlisle,Papera Ranch Zinfandel,519.00,,750.00,692.00,2015/12/01,0,Rött vin,,,Flaska,,Kalifornien,USA,Carlisle Winery,Johan Lidby Vinhandel AB,2014,,15.00%,BS,Övrigt sortiment,0,0,,0,
7616202,1029360,76162,Bertola,Fino,89.00,,375.00,237.33,2015/12/01,0,Sherry,Torr,,Flaska,,Jerez,Spanien,Diez-Merito,Terrific Wines AB,,,15.00%,BS,Övrigt sortiment,0,0,,0,
7745601,1029378,77456,Menger-Krug,Méthode Rurale Brut Riesling,299.00,,750.00,398.67,2015/12/01,0,Mousserande vin,Vitt Torrt,,Flaska,,,Tyskland,Menger-Krug,Terrific Wines AB,2012,,12.50%,BS,Övrigt sortiment,0,0,,0,
7669602,1029399,76696,Bertola,Amontillado 12 Ãnos,89.00,,375.00,237.33,2015/12/01,0,Sherry,Torr,,Flaska,,Jerez,Spanien,Diez-Merito,Terrific Wines AB,,,18.00%,BS,Övrigt sortiment,0,0,,0,
9973901,1029409,99739,Vent d''Ange,Château La Reyne,348.00,,750.00,464.00,2016/04/08,0,Rött vin,,,Flaska,Naturkork,Frankrike sydväst,Frankrike,Château La Reyne,Swedish Wine Cellar AB,2012,,14.00%,TSE,Små partier,0,0,,0,Cot noir (malbec).
9974001,1029417,99740,Vent d''Ange,Château La Reyne,369.00,,750.00,492.00,2016/04/08,0,Rött vin,,,Flaska,Naturkork,Frankrike sydväst,Frankrike,Château La Reyne,Swedish Wine Cellar AB,2010,,14.00%,TSE,Små partier,0,0,,0,Cot noir (malbec).
198301,1029420,1983,Richard Juhlin,Non-Alcoholic Sparkling Wine Rosé,89.00,,750.00,118.67,2016/03/01,0,Alkoholfritt,Mousserande,,Flaska,Naturkork,,Frankrike,MRG Wines,Arvid Nordquist Vin och Sprithandel,,,0.00%,FSÖ,Ordinarie sortiment,0,0,,0,90% chardonnay och 10% pinot noir.
7774106,1029426,77741,Clotilde Davenne,Cremant de Bourgogne Extra Brut,299.00,,1500.00,199.33,2015/12/01,0,Mousserande vin,Vitt Torrt,,Magnum,,Bourgogne,Frankrike,Clotilde Davenne,Terrific Wines AB,,,12.50%,BS,Övrigt sortiment,0,0,,0,
8796002,1029436,87960,Lejonet & Björnen,Glasslikör Rocky Road,169.00,,500.00,338.00,2015/12/01,0,Likör,Grädd- och ägglikör,,Flaska,Naturkork,,Internationellt märke,Nelex Beverage AB,Nelex Beverage AB,,,15.00%,FS,Ordinarie sortiment,0,0,,0,
8926303,1029439,89263,Edge Hoptimista,Indian Pale Ale,38.90,,330.00,117.88,2015/12/01,0,Öl,Ale brittisk-amerikansk stil,India pale ale (IPA),Flaska,,,Spanien,Edge Brewing,Amka Vinimport AB,,,6.60%,BS,Övrigt sortiment,0,0,,0,
7632002,1029455,76320,East India Solera,,259.00,,500.00,518.00,2015/12/01,0,Sherry,Söt,,Flaska,,Jerez,Spanien,Emilio Lustau,Hjo Grosshandel AB,,,20.00%,BS,Övrigt sortiment,0,0,,0,
7539501,1029461,75395,Vignalta,Rosso Riserva,139.00,,750.00,185.33,2015/12/01,0,Rött vin,,,Flaska,,Venetien,Italien,Societá Agricola Vignalta s.s.,Nordic Marketing i Solna AB,2012,,14.00%,BS,Övrigt sortiment,0,0,,0,
7150401,1029529,71504,Martin Muthenthaler Ried Bruck,Riesling,447.00,,750.00,596.00,2015/12/01,0,Vitt vin,,,Flaska,,Niederösterreich,Österrike,Martin Muthenthaler,Göteborgs Vinhandelshus AB,2012,,12.00%,BS,Övrigt sortiment,0,0,,0,
7189701,1029770,71897,Martin Muthenthaler Ried Schön,Gruner Veltliner,447.00,,750.00,596.00,2015/12/01,0,Vitt vin,,,Flaska,,Niederösterreich,Österrike,Martin Muthenthaler,Göteborgs Vinhandelshus AB,2014,,12.00%,BS,Övrigt sortiment,0,0,,0,
7969001,1029821,79690,Martin Muthenthaler Viesslinger Stern,Riesling,496.00,,750.00,661.33,2015/12/01,0,Vitt vin,,,Flaska,,Niederösterreich,Österrike,Martin Muthenthaler,Göteborgs Vinhandelshus AB,2013,,12.00%,BS,Övrigt sortiment,0,0,,0,
7774102,1029837,77741,Clotilde Davenne,Cremant de Bourgogne Extra Brut,99.00,,375.00,264.00,2015/12/01,0,Mousserande vin,Vitt Torrt,,Flaska,,Bourgogne,Frankrike,Clotilde Davenne,Terrific Wines AB,,,12.50%,BS,Övrigt sortiment,0,0,,0,
7508801,1029870,75088,Chablis,Grand Cru Les Clos Clotilde Davenne,599.00,,750.00,798.67,2015/12/01,0,Vitt vin,,,Flaska,,Bourgogne,Frankrike,Clotilde Davenne,Terrific Wines AB,2013,,13.50%,BS,Övrigt sortiment,0,0,,0,
7564401,1029889,75644,Reichsrat von Buhl,Spätburgunder Trocken,159.00,,750.00,212.00,2015/12/01,0,Rött vin,,,Flaska,,Pfalz,Tyskland,Weingut Reichsrat von Buhl,janake wine group AB,2014,,12.50%,BS,Övrigt sortiment,0,0,,0,
7969201,1029907,79692,Clemens Busch Marienberg,Riesling Kabinett,250.00,,750.00,333.33,2015/12/01,0,Vitt vin,,,Flaska,,Mosel,Tyskland,Clemens Busch,Göteborgs Vinhandelshus AB,2015,,7.50%,BS,Övrigt sortiment,1,0,,0,
7811401,1029913,78114,Pousio,Tinto,96.00,,750.00,128.00,2015/12/01,0,Rött vin,,,Flaska,,Alentejo,Portugal,Herdade do Monte da Ribeira,Vänersborgs Vinagentur AB,2013,,13.50%,BS,Övrigt sortiment,0,0,,0,
3083201,1029921,30832,Svarta Tranan,Söt Svartvinbär och Tranbärsmjöd,216.00,,750.00,288.00,2016/02/01,0,Mjöd,,,Flaska,,Örebro län,Sverige,Mjödhamnen AB,Mjödhamnen AB,2011,,11.50%,TSLS,Lokalt och småskaligt,0,0,,0,Honung.
7901002,1029924,79010,Satöbbi,Tokaji Aszú 5 Puttonyos,279.00,,500.00,558.00,2015/12/01,0,Vitt vin,Sött,,Flaska,,Tokaj-Hegyalja,Ungern,Dobogó Winery,Göteborgs Vinhandelshus AB,2003,,11.50%,BS,Övrigt sortiment,0,0,,0,
7586501,1029927,75865,Barossa Valley Estate,,139.00,,750.00,185.33,2015/12/01,0,Rött vin,,,Flaska,,South Australia,Australien,Barossa Valley Estate,janake wine group AB,2012,,14.00%,BS,Övrigt sortiment,0,0,,0,
3083303,1029933,30833,NAUT,Black India Pale Ale,29.00,,330.00,87.88,2016/01/04,0,Öl,Ale brittisk-amerikansk stil,Black IPA,Flaska,,Stockholms län,Sverige,Modernist Brewery AB,Modernist Brewery AB,,,7.50%,TSLS,Lokalt och småskaligt,0,0,,0,Korn- och vetemalt samt humle av sorterna simcoe, cascade och mosaic.
3083603,1029994,30836,NKB Shady Jade,Pale Ale,26.70,,330.00,80.91,2016/01/04,0,Öl,Ale brittisk-amerikansk stil,Amerikansk pale ale (APA),Flaska,,Stockholms län,Sverige,Nordic Kiwi Brewers,Nordic Kiwi Brewers AB,,,5.80%,TSLS,Lokalt och småskaligt,0,0,,0,Kornmalt samt humle av sorterna motueka, pacific jade och wai-iti.
7506101,1030022,75061,Chateauneuf-du-Pape Piedlong,Vignobles Brunier,469.00,,750.00,625.33,2015/12/01,0,Rött vin,,,Flaska,,Rhonedalen,Frankrike,Vignobles Brunier,janake wine group AB,2012,,14.50%,BS,Övrigt sortiment,0,0,,0,
7510901,1030028,75109,Wasahof,Muscadet Sèvre et Maine sur lie,99.00,,750.00,132.00,2015/12/01,0,Vitt vin,,,Flaska,,Loiredalen,Frankrike,Domaine de la Foliette,janake wine group AB,2015,,12.00%,BS,Övrigt sortiment,0,0,,0,
7911801,1030031,79118,Billecart-Salmon,Brut Blanc de Blancs,1299.00,,750.00,1732.00,2015/12/01,0,Mousserande vin,Vitt Torrt,,Flaska,Naturkork,Champagne,Frankrike,Billecart-Salmon,Lively Wines Sweden AB,2004,,12.50%,BS,Övrigt sortiment,0,0,,0,
7511101,1030040,75111,Cotes du Jura,Domane Jean Luc Moillard Chardonnay,223.00,,750.00,297.33,2015/12/01,0,Vitt vin,,,Flaska,,Jura,Frankrike,Domaine Mouillard Jean-Luc,Vinopia Wine & Spirit AB,2013,,13.00%,BS,Övrigt sortiment,0,0,,0,
3083703,1030043,30837,Ocean,Lallas Lager,20.80,,330.00,63.03,2016/01/04,0,Öl,Ljus lager,Modern stil,Flaska,,Västra Götalands län,Sverige,Oceanbryggeriet,Ocean Brewery AB,,,4.80%,TSLS,Lokalt och småskaligt,0,0,,0,Kornmalt och humle.
3083803,1030049,30838,Vega Hazy Amber,Pale Ale,25.90,,330.00,78.49,2016/01/04,0,Öl,Ale brittisk-amerikansk stil,Amber ale,Flaska,,Västra Götalands län,Sverige,Vega Bryggeri,Vega Bryggeri AB,,,5.80%,TSLS,Lokalt och småskaligt,0,0,,0,Kornmalt och humle.
7710901,1030053,77109,Lenoble,Grand Cru Chouilly Blanc de Blancs Brut,399.00,,750.00,532.00,2015/12/01,0,Mousserande vin,Vitt Torrt,,Flaska,,Champagne,Frankrike,Lenoble,Valid Wines Sweden AB,,,12.00%,BS,Övrigt sortiment,0,0,,0,
7751101,1030056,77511,Rosé de Saignée,Brocard Pierre,329.00,,750.00,438.67,2015/12/01,0,Mousserande vin,Rosé,,Flaska,,Champagne,Frankrike,Pierre Brocard,Nomax AB,,,12.00%,BS,Övrigt sortiment,0,0,,0,
77302,1030069,773,Cocchi Rosa,Aperitivo Americano,127.00,,500.00,254.00,2016/03/01,0,Aperitif,,,Flaska,,,Italien,Giulio Cocchi,Oenoforos AB,,,16.50%,BS,Övrigt sortiment,0,0,,0,
3083903,1030075,30839,Tyska Eken Pilsner,,22.40,,330.00,67.88,2016/01/04,0,Öl,Ljus lager,Pilsner - tysk stil,Flaska,,Hallands län,Sverige,Tyska Eken, Eks Tyska Bryggeri,Eks Tyska Bryggeri AB,,,5.20%,TSLS,Lokalt och småskaligt,0,0,,0,Kornmalt och humle.
8728001,1030099,87280,Montelobos,Mezcal,559.00,,700.00,798.57,2015/12/01,0,Tequila och Mezcal,,,Flaska,,,Mexiko,Casa Montelobos,AliasSmith AB,,,43.20%,BS,Övrigt sortiment,0,0,,0,
8581301,1030104,85813,Gold of Mauritius,,529.00,,700.00,755.71,2015/12/01,0,Rom,Mörk,,Flaska,,,Mauritius,Litchquor Ltd,Herida Aurum AB,,,40.00%,BS,Övrigt sortiment,0,0,,0,
8567501,1030107,85675,Gold of Mauritius,Solera 5,579.00,,700.00,827.14,2015/12/01,0,Rom,Mörk,,Flaska,,,Mauritius,Litchquor Ltd,Herida Aurum AB,,,40.00%,BS,Övrigt sortiment,0,0,,0,
7578401,1030110,75784,Skövde Vit,Symphonie d''Oc,91.00,,750.00,121.33,2015/12/01,0,Vitt vin,,,Flaska,,Languedoc-Roussillon,Frankrike,Fontesole,Triplus Vinhandel AB,2014,,13.00%,BS,Övrigt sortiment,0,0,,0,
360001,1030114,3600,Bardolino,Villa Merighi,89.00,,750.00,118.67,2016/03/01,0,Rött vin,,,Flaska,Skruvkapsyl,Venetien,Italien,Villa Merighi,Enjoy Wine & Spirits AB,2015,,12.50%,BS,Övrigt sortiment,1,0,,0,Corvina , rondinella, molinara och negrara.
8513701,1030130,85137,Club Mauritius,Rum,450.00,,700.00,642.86,2015/12/01,0,Rom,Mörk,,Flaska,,,Mauritius,Litchquor Ltd,Herida Aurum AB,,,40.00%,BS,Övrigt sortiment,0,0,,0,
3084103,1030189,30841,Waxholm,Pale Ale,27.30,,330.00,82.73,2016/01/04,0,Öl,Ale brittisk-amerikansk stil,Engelsk pale ale och bitter,Flaska,,Stockholms län,Sverige,Waxholms Bryggeri,Waxholms Bryggeri AB,,,5.20%,TSLS,Lokalt och småskaligt,0,0,,0,Kornmalt och humle.
8812903,1030282,88129,Äppelbo Enbärs,,34.90,,330.00,105.76,2016/01/04,0,Öl,Annan öl,,Flaska,,Dalarnas län,Sverige,Äppelbo Bryggeri,Äppelbo Bryggeri AB,,,5.20%,TSLS,Lokalt och småskaligt,0,0,,0,Korn- och vetemalt, humle och enbär.
196901,1030350,1969,GodDryck No 2,Goda Bubblor Rosé,86.00,,750.00,114.67,2016/03/01,0,Alkoholfritt,Mousserande,,Flaska,Plastkork/syntetkork,,Internationellt märke,GodDryck i Sverige AB,GodDryck i Sverige AB,,,0.20%,FSÖ,Ordinarie sortiment,1,0,,0,
9976201,1030381,99762,Chateau Haut Condissas,Rollan de By,299.00,,750.00,398.67,2016/04/22,0,Rött vin,,,Flaska,Naturkork,Bordeaux,Frankrike,Domaine Rollan de By,Viña Española AB,2011,,14.00%,TSE,Små partier,0,0,,0,Vingården är planterad med 80% merlot, 10% cabernet sauvignon och 10% petit verdot.
7245602,1030391,72456,Mylitta Tokaj,,198.00,,375.00,528.00,2015/12/01,0,Vitt vin,Sött,,Flaska,,Tokaj-Hegyalja,Ungern,Dobogó Winery,Göteborgs Vinhandelshus AB,2012,,12.00%,BS,Övrigt sortiment,0,0,,0,
8513501,1030422,85135,Ron Aldea Familia,,699.00,,700.00,998.57,2015/12/01,0,Rom,Mörk,,Flaska,,Kanarieöarna,Spanien,Destilerías Aldea,Herida Aurum AB,1998,,40.00%,BS,Övrigt sortiment,0,0,,0,
7170701,1030527,71707,Amarone della Valpolicella,Conte Gastone,393.00,,750.00,524.00,2015/12/01,0,Rött vin,,,Flaska,,Venetien,Italien,Massimago S.S.Agr.,Wine Group Sweden AB,2011,,15.00%,BS,Övrigt sortiment,0,0,,0,
8820801,1030533,88208,Gurkha,Premium Lager Beer,56.00,,660.00,84.85,2015/12/01,0,Öl,Ljus lager,Internationell stil,Flaska,,,Storbritannien,Gurkha Beer Trading,World Beer Trading KB,,,4.80%,BS,Övrigt sortiment,0,0,,0,
8876503,1030570,88765,The Wolf of Glen Moray,,73.10,,330.00,221.52,2015/12/01,0,Öl,Ale brittisk-amerikansk stil,Skotsk ale,Flaska,,Skottland,Storbritannien,Windswept Brewing Co,World Beer Trading KB,,,9.20%,BS,Övrigt sortiment,0,0,,0,
8913501,1030592,89135,NB Gin,,804.00,,700.00,1148.57,2015/12/01,0,Gin,,,Flaska,,Skottland,Storbritannien,NB Distillery Limited,World Beer Trading KB,,,42.00%,BS,Övrigt sortiment,0,0,,0,
8543002,1030595,85430,Ron Esclavo,Solera XO Cask,789.00,,500.00,1578.00,2015/12/01,0,Rom,Mörk,,Flaska,,,Dominikanska Republiken,1423,Herida Aurum AB,,,65.00%,FSB,Ordinarie sortiment,0,0,,0,
8912701,1030601,89127,NB,London Dry Citrus Vodka,291.00,,700.00,415.71,2015/12/01,0,Smaksatt sprit,,,Flaska,,Skottland,Storbritannien,NB Distillery Limited,World Beer Trading KB,,,40.00%,BS,Övrigt sortiment,0,0,,0,
7568901,1030611,75689,Botijo Rojo,Garnacha,109.00,,750.00,145.33,2015/12/01,0,Rött vin,,,Flaska,,,Spanien,Epilnese de Vinos Y Viñedos,Moestue Grape Selections AB,2014,,14.00%,BS,Övrigt sortiment,0,0,,0,
7711201,1030647,77112,André Bergere,Tentation Brut,499.00,,750.00,665.33,2015/12/01,0,Mousserande vin,Vitt Torrt,,Flaska,,Champagne,Frankrike,Champagne André Bergere,Winebee AB,,,12.00%,BS,Övrigt sortiment,0,0,,0,
8945203,1030693,89452,3 Monts,,31.80,,330.00,96.36,2015/12/01,0,Öl,Ale belgisk stil,Bière de garde,Flaska,,,Frankrike,Brasserie de Saint-Sylvestre,Corseimport,,,8.50%,BS,Övrigt sortiment,0,0,,0,
8943203,1030840,89432,Gavroche,,33.80,,330.00,102.42,2015/12/01,0,Öl,Ale belgisk stil,Bière de garde,Flaska,,,Frankrike,Brasserie de Saint-Sylvestre,Corseimport,,,8.50%,BS,Övrigt sortiment,0,0,,0,
255301,1030892,2553,Roquette & Cazes,,209.00,,750.00,278.67,2016/03/01,0,Rött vin,Fruktigt & Smakrikt,,Flaska,Naturkork,Douro,Portugal,Roquette & Cazes,Hjo Grosshandel AB,2012,,14.50%,BS,Övrigt sortiment,0,0,,0,60% touriga nacional, 25% touriga franca och 15% tinta roriz.
7706801,1030948,77068,André Bergere,Rosé Brut,399.00,,750.00,532.00,2015/12/01,0,Mousserande vin,Rosé,,Flaska,,Champagne,Frankrike,Champagne André Bergere,Winebee AB,,,12.00%,BS,Övrigt sortiment,0,0,,0,
7740201,1030975,77402,André Bergere Grand Cru,Blanc de Blancs Brut,449.00,,750.00,598.67,2015/12/01,0,Mousserande vin,Vitt Torrt,,Flaska,,Champagne,Frankrike,Champagne André Bergere,Winebee AB,,,12.00%,BS,Övrigt sortiment,0,0,,0,
8813401,1031057,88134,Lobkowicz,Premium Ale,22.00,,500.00,44.00,2015/12/01,0,Öl,Ale brittisk-amerikansk stil,Amerikansk pale ale (APA),Flaska,,,Tjeckien,Pivovar Protivin,Scandinavia Handel & Rekrytering KB,,,4.40%,BS,Övrigt sortiment,0,0,,0,
8813501,1031084,88135,Lobkowicz,Premium PÅ¡enicný,22.00,,500.00,44.00,2015/12/01,0,Öl,Veteöl,Hefeweizen,Flaska,,,Tjeckien,Pivovar Protivin,Scandinavia Handel & Rekrytering KB,,,4.50%,BS,Övrigt sortiment,0,0,,0,
8882201,1031091,88822,Lobkowicz,Premium Cerne,21.20,,500.00,42.40,2015/12/01,0,Öl,Mörk lager,Dunkel,Flaska,,,Tjeckien,Pivovar Protivin,Scandinavia Handel & Rekrytering KB,,,4.70%,BS,Övrigt sortiment,0,0,,0,
8812701,1031094,88127,Lobkowicz,Premium,21.90,,500.00,43.80,2015/12/01,0,Öl,Ljus lager,Pilsner - tjeckisk stil,Flaska,,,Tjeckien,Pivovar Protivin,Scandinavia Handel & Rekrytering KB,,,4.70%,BS,Övrigt sortiment,0,0,,0,
8812703,1031117,88127,Lobkowicz,Premium,20.80,,330.00,63.03,2015/12/01,0,Öl,Ljus lager,Pilsner - tjeckisk stil,Flaska,,,Tjeckien,Pivovar Protivin,Scandinavia Handel & Rekrytering KB,,,4.70%,BS,Övrigt sortiment,0,0,,0,
